"","x"
"3535",4678.94479764142
"3536",9044.8338754134
"3537",3602.27246282814
"3538",1625.10966932279
"3539",4368.14400994108
"3540",2749.58124690218
"3541",2166.70297283889
"3542",4751.35820898187
"3543",3755.95755181357
"3544",6621.67773084075
"3545",7059.4948359385
"3546",5174.99432898755
"3547",6185.77016834583
"3548",7459.54073221813
"3549",5324.53409849171
"3550",4140.11698250321
"3551",1385.30082729418
"3552",8010.6899075142
"3553",5802.93696895509
"3554",3319.82854099286
"3555",6417.79298095591
"3556",5775.95846217137
"3557",4819.17455554556
"3558",9186.96021884307
"3559",10219.0588777863
"3560",6115.67672552104
"3561",9071.64757107297
"3562",5834.30707655312
"3563",4111.79429920635
"3564",4548.90208878554
"3565",4675.07332961791
"3566",5693.82836064836
"3567",5450.25237024762
"3568",5543.71214076719
"3569",5961.0387397692
"3570",8643.76805914741
"3571",6119.92205126537
"3572",3433.05588494748
"3573",11168.2738906227
"3574",3548.45279987709
"3575",5532.9687885649
"3576",6257.87145639362
"3577",5375.86018717277
"3578",6827.57351162413
"3579",8133.03751279024
"3580",4616.91329357028
"3581",8265.00262297987
"3582",4863.02588871337
"3583",6523.45887506101
"3584",3156.04087379505
"3585",9102.2512590558
"3586",5237.03051045316
"3587",6912.05442214047
"3588",5343.58140323317
"3589",6771.04236270592
"3590",4771.44058604323
"3591",6867.89219044149
"3592",4849.45335461618
"3593",7864.65768717526
"3594",4495.85269689525
"3595",7306.03027584346
"3596",2303.35071324807
"3597",5966.6924599348
"3598",2831.99701188144
"3599",7935.56009727728
"3600",5509.11641221651
"3601",7522.5611267013
"3602",4367.73254664766
"3603",4814.20577892137
"3604",6115.79220943141
"3605",3197.0149034796
"3606",1950.58530398528
"3607",4764.81487825076
"3608",4534.5712448855
"3609",4023.4584251286
"3610",4277.2957176122
"3611",3626.88653978019
"3612",5867.1896873017
"3613",8853.87873127568
"3614",6170.50311704475
"3615",6291.77913125459
"3616",5094.84744156717
"3617",9499.9487250105
"3618",4999.59027770755
"3619",5245.16793877387
"3620",6594.34210487525
"3621",5319.19145066995
"3622",5645.71372235613
"3623",5153.53767785325
"3624",2786.04367035395
"3625",1668.72593180154
"3626",5735.62698744418
"3627",5112.03317766747
"3628",5000.54572923004
"3629",5447.09804733744
"3630",3002.53094082023
"3631",3639.39541268349
"3632",5075.79631207901
"3633",1833.20458446408
"3634",3225.30896221619
"3635",4170.45217156212
"3636",3846.93790381704
"3637",3948.17822181177
"3638",4910.53202621744
"3639",5030.4213682065
"3640",9710.58170555258
"3641",2115.83592678647
"3642",10727.2720374349
"3643",2586.94206816854
"3644",4236.52313698229
"3645",6154.83329511021
"3646",4816.0555077577
"3647",7140.83663269971
"3648",5321.38030846103
"3649",3930.21978881845
"3650",2854.70716030715
"3651",6134.94842316263
"3652",3702.13100421539
"3653",9555.9043644318
"3654",5333.0141564355
"3655",4014.50520257809
"3656",5966.81158088811
"3657",7408.18625286949
"3658",5433.83432007377
"3659",8028.84979178727
"3660",10139.3566323213
"3661",9247.04872665659
"3662",3839.70553373691
"3663",6723.26450107433
"3664",5989.74564274709
"3665",2813.1838545549
"3666",7296.92261663137
"3667",4289.56751299067
"3668",6291.52657378983
"3669",5643.30354973528
"3670",4986.77509311534
"3671",4152.81600606331
"3672",8207.2044388057
"3673",6966.82420184847
"3674",5586.32296597789
"3675",3932.1687263971
"3676",8976.4928971887
"3677",1671.69213766727
"3678",8150.13063842873
"3679",2181.99963483214
"3680",8819.95090568252
"3681",5615.76864800701
"3682",6220.60509960237
"3683",3435.04814528261
"3684",3355.19634987327
"3685",6477.21502985386
"3686",3956.0838231208
"3687",3632.62211125984
"3688",7397.53226626612
"3689",2494.14194901043
"3690",4602.49153823894
"3691",4311.39150850038
"3692",2968.36889244372
"3693",3467.46542123286
"3694",3192.94536201149
"3695",4940.38268855761
"3696",4816.04019578593
"3697",6951.86498493864
"3698",6157.36930265295
"3699",6068.59799751913
"3700",1558.57544234523
"3701",4845.1825877275
"3702",4466.91737872193
"3703",3835.3521159048
"3704",4140.29761617526
"3705",7855.14231252781
"3706",6019.52971568494
"3707",7646.65182276262
"3708",12262.0421354392
"3709",1838.04214945709
"3710",3029.89764519042
"3711",2186.42785320763
"3712",5937.32101382432
"3713",5409.14793075901
"3714",3259.5243081018
"3715",8880.92654842394
"3716",1372.07032073848
"3717",3787.99890565616
"3718",4422.59107704199
"3719",6055.0440497357
"3720",6405.61211408669
"3721",4041.71825035074
"3722",7382.71330167219
"3723",4599.74062885687
"3724",2054.14151204278
"3725",5426.57298140164
"3726",7350.82646346925
"3727",2093.5677721778
"3728",3208.50690301228
"3729",5004.93011582771
"3730",10469.105554709
"3731",1304.49528782011
"3732",4744.30075790279
"3733",5376.64875398949
"3734",5456.30550064589
"3735",3351.00430582103
"3736",3467.57384232694
"3737",9417.89175229165
"3738",3543.57660362398
"3739",5908.4196786923
"3740",5586.97283717827
"3741",7729.29036250972
"3742",3987.47964512889
"3743",4211.47128814983
"3744",4387.86881363188
"3745",7030.48657987465
"3746",4210.51147221401
"3747",2563.42609200103
"3748",1536.19674468215
"3749",3572.81956847623
"3750",5499.15596695303
"3751",3638.14437113388
"3752",6472.09410494351
"3753",4377.21534590941
"3754",4964.68537654594
"3755",6271.02927906869
"3756",1803.55019526742
"3757",2561.98756891402
"3758",6785.51965651294
"3759",2186.242899262
"3760",6698.66608791577
"3761",5122.77161111182
"3762",5688.57379277219
"3763",6400.24086180644
"3764",7609.79538471578
"3765",4097.03338108101
"3766",4286.60106434475
"3767",2556.29579951969
"3768",5368.10760365252
"3769",8220.65092234145
"3770",4449.64975118684
"3771",3075.16061849758
"3772",7074.03268982505
"3773",2364.59750399453
"3774",9853.89958104043
"3775",737.167808122642
"3776",4322.49583217502
"3777",4794.29976025433
"3778",4466.87384591799
"3779",5229.76400466554
"3780",1743.27290352172
"3781",9578.52658032894
"3782",5793.51988891332
"3783",10935.9180609584
"3784",3888.93790538138
"3785",5520.59463418671
"3786",4692.48091779154
"3787",4759.63216692588
"3788",3835.68501516414
"3789",4840.21722263331
"3790",4233.96476846281
"3791",9931.13437009207
"3792",3405.43607428612
"3793",12335.2515557772
"3794",8945.44983096339
"3795",2246.62587829964
"3796",2032.56422115053
"3797",3485.20383792109
"3798",4478.49557935522
"3799",7440.17272358108
"3800",5366.95090127515
"3801",5862.0013167857
"3802",3048.17417543574
"3803",4106.20618241234
"3804",6399.90126015211
"3805",4413.4496133264
"3806",8402.71930989914
"3807",5109.18915330246
"3808",4182.83494009182
"3809",2339.50090552092
"3810",5517.82236277382
"3811",2551.80519366055
"3812",5517.9815819682
"3813",6922.33931190136
"3814",1772.01649355527
"3815",1411.23449218564
"3816",4327.28578440548
"3817",6176.86486595921
"3818",3433.00648348045
"3819",4816.65065687004
"3820",4414.28349217033
"3821",6515.70662946894
"3822",5903.69344136637
"3823",2893.90519915515
"3824",7871.3045752839
"3825",6682.91672161414
"3826",2620.77386203635
"3827",4744.33993712044
"3828",7853.08166188997
"3829",8927.50665737211
"3830",6177.70121417817
"3831",5630.76613167103
"3832",3654.81781906402
"3833",7186.05158639298
"3834",7541.63332831609
"3835",6756.91124771297
"3836",9924.73529812973
"3837",4216.68850243802
"3838",4637.33505794348
"3839",10196.9993904968
"3840",5237.23033595493
"3841",8337.45775563631
"3842",4696.24580130726
"3843",4543.67385809647
"3844",6110.99498824024
"3845",5080.06352067611
"3846",4384.48044218274
"3847",3981.41915302782
"3848",11872.5429506617
"3849",2798.81288658403
"3850",11609.0705988369
"3851",3079.78170311265
"3852",2315.80826508923
"3853",2927.49905454222
"3854",6755.44312381756
"3855",4846.9389532599
"3856",5366.36918945867
"3857",2039.57094949775
"3858",5802.68070169888
"3859",7733.75469128054
"3860",7182.88300527772
"3861",2473.21601935668
"3862",7509.92925926374
"3863",2843.45736900682
"3864",2563.34223177092
"3865",4939.16761379602
"3866",6547.27412141662
"3867",6022.82424538763
"3868",5587.73478432262
"3869",4117.86106144218
"3870",4000.25760711671
"3871",2481.61740513681
"3872",2053.82573943486
"3873",2964.51537751843
"3874",4902.08676763601
"3875",8744.7172073258
"3876",2535.93791448168
"3877",3650.54841002193
"3878",5371.50547159399
"3879",4280.16903842735
"3880",6270.93725674867
"3881",4018.66842832475
"3882",4911.58624683897
"3883",9336.91936266719
"3884",2523.51719989395
"3885",4011.71071975521
"3886",9206.69168981112
"3887",3310.02848971955
"3888",5915.27767941239
"3889",7028.1101230699
"3890",4558.98646938178
"3891",7588.1636506879
"3892",5875.9793660554
"3893",2809.95335456397
"3894",2457.77481400961
"3895",7861.99245932716
"3896",5069.16295530606
"3897",3922.00098451303
"3898",2099.93319601315
"3899",3749.227928243
"3900",5427.30309152452
"3901",2806.45239531324
"3902",3323.04094744253
"3903",2521.81609587668
"3904",5796.07097048982
"3905",7419.92928784253
"3906",4318.11985026748
"3907",3608.11563494918
"3908",8627.12034516217
"3909",8717.48865454987
"3910",6042.06772046193
"3911",4752.57578587485
"3912",5917.70288112329
"3913",8932.61858946976
"3914",5316.18505628977
"3915",4171.47932211618
"3916",7061.52649701096
"3917",4814.96356107329
"3918",5176.47063916642
"3919",7583.43915779568
"3920",4993.2157243751
"3921",3163.57829189266
"3922",6705.05052474356
"3923",3780.20287778589
"3924",2655.20654571487
"3925",6132.1893973705
"3926",10282.9287636228
"3927",7798.2514622446
"3928",5268.27480393799
"3929",2406.47201279679
"3930",5463.22588749428
"3931",3522.09374283749
"3932",1999.4571988997
"3933",2108.82731600472
"3934",5941.3872026052
"3935",10985.2023100271
"3936",6069.35885666753
"3937",2772.12963233149
"3938",4343.65011005918
"3939",5806.34992345754
"3940",3337.65716040687
"3941",7835.03947024862
"3942",3860.90439201018
"3943",5324.7470848654
"3944",3321.42671714909
"3945",3054.00376860029
"3946",3567.73896557774
"3947",6287.94470496057
"3948",7930.92133638781
"3949",5414.40116897959
"3950",4329.97625491064
"3951",8137.57644177851
"3952",3563.11068350408
"3953",5135.85347340425
"3954",5228.41561140469
"3955",3895.24340943509
"3956",10560.0998573875
"3957",8226.77426440932
"3958",2498.09494862403
"3959",6797.93954320846
"3960",1992.73569050146
"3961",5095.38865425211
"3962",2160.56402401061
"3963",5975.10356626409
"3964",2886.3257483124
"3965",4566.08079492033
"3966",4290.74470319331
"3967",7124.42987663252
"3968",7177.58628401207
"3969",4484.39118387603
"3970",5211.21938486909
"3971",5723.12363125163
"3972",5575.82663425402
"3973",5978.37452711526
"3974",5193.59006165247
"3975",4101.87926176068
"3976",1715.27405763289
"3977",2858.53170202102
"3978",3652.59998922289
"3979",4174.66542470595
"3980",1956.63763931929
"3981",1872.86593969632
"3982",9811.30721301661
"3983",6785.89848714822
"3984",2123.04590189579
"3985",4260.87669413903
"3986",5729.87664148287
"3987",5975.82248589321
"3988",5300.78368504159
"3989",4727.19085397257
"3990",4823.8779962667
"3991",5986.44058456976
"3992",8005.94219056796
"3993",2432.31412293366
"3994",5470.83493652637
"3995",10558.3035078407
"3996",7223.16353049048
"3997",9316.02308129525
"3998",2852.01697300217
"3999",7181.23835020408
"4000",3571.63237724151
"4001",3220.99732223316
"4002",7578.75383807847
"4003",2459.26079851569
"4004",8661.07663379825
"4005",5469.43457130046
"4006",7138.08390026866
"4007",7236.51274285401
"4008",3078.11335008638
"4009",5265.08457891532
"4010",4990.29946413776
"4011",5547.88123443013
"4012",5559.47547002858
"4013",4341.72242909501
"4014",6543.23391288286
"4015",4359.82259160944
"4016",6195.71189714136
"4017",3902.10245714866
"4018",4323.64233056898
"4019",3771.81169649406
"4020",3358.21463848272
"4021",5611.12898470351
"4022",4624.67519429052
"4023",5613.92954657302
"4024",9010.36594834569
"4025",4230.78472088953
"4026",7855.06140705082
"4027",7075.72888398194
"4028",5031.18692948006
"4029",3124.07859369082
"4030",7029.95341202064
"4031",3977.64601118752
"4032",8040.12383913598
"4033",7150.64386177005
"4034",1769.18621569552
"4035",2865.71411159291
"4036",5639.29616035474
"4037",4323.20512387023
"4038",3882.4355274493
"4039",6869.11324151233
"4040",7894.26774337667
"4041",6564.62657028559
"4042",3767.99406393862
"4043",3806.05453437357
"4044",2533.46803826815
"4045",3077.1253188203
"4046",4536.07512716181
"4047",2823.54732775205
"4048",8059.02214027505
"4049",3594.5461886155
"4050",7945.92905968294
"4051",2911.97695324977
"4052",3394.57025985263
"4053",3367.69739486271
"4054",6769.89413748268
"4055",6328.7655299789
"4056",10577.6585584936
"4057",8091.79037302133
"4058",5007.0311330508
"4059",5615.64141321153
"4060",2492.64951599948
"4061",2140.20105088089
"4062",4561.88226443873
"4063",6937.14363316551
"4064",5819.45815861155
"4065",4333.6343666077
"4066",4226.42501070641
"4067",6955.52946381923
"4068",1692.59864858515
"4069",1887.49893493851
"4070",2474.81738660316
"4071",4507.01361911121
"4072",7325.94107374176
"4073",3193.67752953176
"4074",2469.58276583598
"4075",5114.82734457188
"4076",7599.73422342114
"4077",7980.92998692003
"4078",2199.70695510431
"4079",9241.37177492894
"4080",7499.21024604974
"4081",2381.65263296035
"4082",6583.70236985129
"4083",8322.07645084197
"4084",5858.51615573169
"4085",8234.31816915656
"4086",7293.02655649424
"4087",6242.45100032975
"4088",5247.88919908635
"4089",7175.40572848951
"4090",2721.12632033526
"4091",3877.01425891073
"4092",3965.6427209808
"4093",3696.73677432491
"4094",5861.76384375017
"4095",8658.8541530614
"4096",3577.5125149166
"4097",7200.26782444952
"4098",7278.80999327335
"4099",4984.23113205517
"4100",6156.04669648333
"4101",5503.20687565568
"4102",4503.75326214056
"4103",3464.43426480395
"4104",12839.185326082
"4105",3952.17551563738
"4106",8042.29825218412
"4107",6735.80425571272
"4108",6189.90960627783
"4109",4545.75271399831
"4110",7680.69810406963
"4111",4880.90586624714
"4112",9022.35609581933
"4113",5339.38260759937
"4114",5400.01173084282
"4115",3287.17682919389
"4116",5675.58490996039
"4117",5353.57770072954
"4118",8782.29106989736
"4119",5350.81072340586
"4120",3666.20448471326
"4121",3653.57941704639
"4122",2824.0495299786
"4123",4635.15887140407
"4124",8146.0108845252
"4125",6592.90918241575
"4126",6241.57749075099
"4127",4770.80889557808
"4128",11821.7668414312
"4129",5945.28752406006
"4130",9775.80511080171
"4131",2945.89091827825
"4132",9055.11966311024
"4133",1845.87832559989
"4134",4464.84446652175
"4135",4871.38751070615
"4136",4700.16974541452
"4137",3223.82933337009
"4138",1201.69336232409
"4139",4746.81837721739
"4140",10089.4575124673
"4141",2165.33764694555
"4142",5633.75627174601
"4143",5190.70288167748
"4144",5867.51723354979
"4145",3623.82041544054
"4146",3270.98709265533
"4147",1392.95662305661
"4148",5798.22741276457
"4149",7102.24347089155
"4150",4165.04792121582
"4151",7992.08047706739
"4152",4358.17108132772
"4153",6460.69370027474
"4154",2477.14525157335
"4155",6082.85038326815
"4156",9128.94383899024
"4157",7833.67007770925
"4158",10932.6208822803
"4159",4126.20025605743
"4160",4197.31318473094
"4161",5082.51372242603
"4162",3771.08281647251
"4163",11741.6299983175
"4164",8783.33736545325
"4165",6089.95105116931
"4166",1881.55479583406
"4167",6370.35853415472
"4168",4617.39090726554
"4169",6381.4608272562
"4170",3294.73177690088
"4171",3456.05788085685
"4172",5028.31383581687
"4173",8199.1082703991
"4174",1451.43395913631
"4175",5368.37543005781
"4176",4476.61015769537
"4177",3969.44959101779
"4178",4336.14265671576
"4179",3056.6304746985
"4180",4381.42958763044
"4181",3405.56021067628
"4182",5075.37434660183
"4183",6042.01894476026
"4184",2238.87965627678
"4185",11427.150617097
"4186",7674.56204262958
"4187",3045.55699870549
"4188",3206.17587820604
"4189",3517.65000542183
"4190",3926.64545070269
"4191",1820.93361694418
"4192",2357.18766218377
"4193",3356.35723647813
"4194",10233.2434903785
"4195",6040.73962035094
"4196",4938.57194629102
"4197",5522.25323235436
"4198",3553.33012446819
"4199",3387.88434384362
"4200",4177.26321128185
"4201",4399.51526526344
"4202",6810.47713997093
"4203",2687.09033647948
"4204",7546.71944938885
"4205",2641.36050991627
"4206",3615.36417119316
"4207",10439.3387781617
"4208",3013.08788004093
"4209",4802.11778737104
"4210",6239.14645181113
"4211",6982.36489695928
"4212",1515.16677552398
"4213",3487.1827017162
"4214",6808.44867609185
"4215",5683.19963500631
"4216",8362.8500140509
"4217",4246.79770671215
"4218",3828.48340191913
"4219",6381.60326793161
"4220",5291.57543884625
"4221",5039.31168091256
"4222",3109.89760215464
"4223",9303.02540111955
"4224",7089.62507985171
"4225",2378.29864833411
"4226",7190.09840742842
"4227",7135.13483607967
"4228",3587.8040903465
"4229",3698.57221709366
"4230",5894.85562368704
"4231",3485.29922187561
"4232",6144.82166927744
"4233",4024.47807626927
"4234",4862.5092286283
"4235",6653.66731642792
"4236",13711.5957471145
"4237",6385.40968143987
"4238",3230.23360441474
"4239",2275.71658902871
"4240",1662.35976055625
"4241",4954.48577954149
"4242",3369.27161592996
"4243",3313.94336420583
"4244",4748.72763302951
"4245",7073.28352253966
"4246",5768.88638944353
"4247",6560.8548331621
"4248",5644.58381903765
"4249",6946.67953771685
"4250",4106.55980520707
"4251",7523.9890578445
